function	G2N01	G2N02	G2N03	G2N04	G2N05	G2N06	G2N07	G2N08	G2N09	G2N10	G2N11	G2N12	G2P01	G2P02	G2P03	G2P04	G2P05	G2P06	G2P07	G2P08	G2P09	G2P10	G2P11	G2P12	G5N01	G5N02	G5N03	G5N04	G5N05	G5N06	G5N07	G5N08	G5N09	G5N10	G5N11	G5N12	G5P01	G5P02	G5P03	G5P04	G5P05	G5P06	G5P07	G5P08	G5P09	G5P10	G5P11	G5P12	NC01	NC02	NC03	NC04	NC05	PCRN	PCRP	PM01	PM02	PM03	SC01	SC02
THYKI-RXN	145102.66999999998	163049.46999999997	141978.36	167979.25	132290.24	183644.19	109127.36	145072.97999999998	161853.97	196484.23	171130.66999999998	158856.74000000002	222631.76	217627.81	223415.09000000003	241330.58	266991.42	217613.72	151815.94	174327.53999999998	176721.83	169773.55	200065.8	115312.19	212994.78	212084.92	183120.0	251568.88	215723.58	204956.69	189840.25	176791.53999999998	254082.12	190615.85	260334.96	163370.38	210864.38	209685.36	195463.41	237126.77	261917.3	216226.7	176426.91	176745.75999999998	227387.68	255286.48	243022.9	123187.63	1341.85	24665.81	18072.96	41021.56	11105.54	6443.37	76631.18	189320.46	147832.19	195204.65	108832.18	102665.47
THYM-PHOSPH-RXN	121325.55	124112.26999999999	121829.15	166086.25	134677.0	160529.0	99826.63	137227.76	142698.38	162148.24999999997	166227.94	153638.26	156844.05	173406.12	148713.57	155151.64	236559.68	164514.82	114846.06999999999	144677.76	136450.85	129320.95000000001	154744.88	84333.4	165912.44000000003	145474.66999999998	124292.3	153584.76	150367.29	149252.72	132282.72	133307.03999999998	211917.88999999998	135174.55	198270.81	119269.95999999999	150117.32	119427.85	132639.54	141264.88	179183.35	145469.02	119585.53	109816.5	173601.68	199060.14	173179.84000000003	98584.77	1473.77	24372.199999999997	16625.44	50935.89	13440.05	6974.539999999999	76601.13	189505.09	150733.06	188199.89	155430.61	152421.89
THYMIDYLATESYN-RXN	165767.94	203095.81	166512.97	173315.12	154224.01	234895.66	93862.27	145449.33000000002	174124.01	191715.67	195004.47	174263.11	193495.46	258508.24	212861.74	241714.15	195563.73	253782.77	185801.36	196344.21	178461.09999999998	187716.16	278297.56	136866.44	181199.0	222503.61	206075.3	252885.17	218570.79	194362.64	188967.85000000003	182891.15	225278.69	183827.13	226938.7	163233.9	192914.74	213603.26	201572.87	264221.1	243255.57	211016.55	160490.37	185184.64	193702.36	200218.4	206792.26	114771.78	1881.77	31353.73	20515.2	39167.57	13473.91	11022.94	76616.46	191062.09000000003	150910.47999999998	201740.2	127218.86	110940.66
TIGLYLCOA-HYDROXY-RXN	620164.34	736419.5800000001	669667.3	771566.23	662172.7	928037.4	406523.34	593135.97	725783.75	746770.3999999999	839539.38	742219.3400000001	721781.22	942918.69	849518.96	921900.18	933798.77	953945.28	699745.91	755162.23	729556.9700000001	752553.87	1010026.09	520299.71	911783.09	923258.65	845928.0700000001	1064953.67	884106.02	905058.01	838156.78	809826.3600000001	952417.26	819633.22	1073010.69	691550.87	940314.25	800135.38	887813.17	1043947.0299999998	1161116.33	958270.02	732523.99	658619.38	885545.4600000001	975555.47	930429.93	538890.88	8119.11	132245.4	62487.46	198177.01	48564.79	37980.16	153948.35	580510.52	323637.78	673081.6900000001	787175.61	714483.3999999999
TOCOPHEROL-O-METHYLTRANSFERASE-RXN	13814.91	12277.42	10254.92	21473.16	5763.67	11159.17	12827.5	13765.5	8825.83	18110.0	12216.16	11469.49	9428.83	10238.67	4177.66	6609.25	18587.76	11118.0	5639.66	14781.75	7979.09	7890.33	6936.17	3910.92	794.42	405.17	385.42	482.42	308.67	516.75	314.08	287.08	231.92	482.25	1018.42	294.33	176.42000000000002	257.33	163.25	322.92	243.25	181.58	163.32999999999998	124.58	160.17000000000002	176.5	261.42	104.17	5.0	252.66000000000005	26.33	99.0	43.67	2.0	2.67	794.0	198.67	423.67	296.5	242.33
TOLUENE-DIOXYGENASE-RXN	0.0	3.5	5.5	9.0	13.0	32.5	0.0	0.0	15.5	0.0	6.0	7.5	1.5	11.5	4.0	9.0	2.5	7.5	15.0	14.5	7.5	11.5	18.5	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	2.5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	5.0
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN	31513.02	29169.110000000004	21824.020000000004	22712.34	14318.57	24070.07	16283.03	23680.36	24131.29	54989.98	22956.17	22601.14	40398.28	35970.75	41898.490000000005	44726.9	36097.36000000001	43525.52	29263.79	28960.82	27681.2	28566.800000000003	45360.08	21014.68	21649.53	25143.1	29706.11	42752.66	40416.94	20129.58	24139.32	22582.52	34336.82	20485.88	26903.14	23361.97	28430.35	28227.83	26293.76	41634.81	30045.410000000003	25236.26	21700.43	25057.68	29508.33	26059.4	39544.71	15715.219999999998	97.5	2763.93	4854.5	3058.17	924.83	1238.5	32.0	34507.8	41781.34	32598.39	3574.4400000000005	2958.01
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	105516.05	100820.46	102816.22	146659.78999999998	72201.78	102854.78	93355.08000000002	116637.63999999998	120074.28	165728.43	137139.44	132653.33000000002	142313.51	128755.87	133154.0	132143.13	240463.72	143200.56	80558.4	112418.62	121432.43	97744.36	100869.15	66119.99	150245.63999999998	125667.74	92918.64	131749.63999999998	137102.83000000002	127067.52999999998	118258.75	110137.11	242873.38	120994.26	176155.73	111024.08	134473.56	106074.82	120010.52	120877.28000000004	159949.29	127573.69	106620.02	109091.95	177747.68999999997	207614.93	176007.93999999997	92427.77	1733.29	30056.47	22978.81	29349.77	11536.89	8955.33	97.0	279850.97	233573.2	258871.62	76534.37999999999	73373.2
TRANS-L-3-HYDROXYPROLINE-DEHYDRATASE-RXN	10420.74	13914.63	12074.09	15668.169999999998	6892.62	11752.48	8843.66	8115.58	9153.77	6363.87	11421.410000000002	10269.21	16898.59	12489.11	20515.03	18228.200000000004	21714.9	13771.18	8189.97	11350.13	13404.94	12286.45	11670.47	6501.39	14395.18	10923.91	7585.559999999999	9869.81	10223.93	11471.03	10007.34	8743.46	12543.2	7905.400000000001	14519.71	7318.13	12267.660000000002	10449.4	9376.76	8233.630000000001	14473.33	10543.0	9656.19	7107.26	12801.3	14427.06	11266.26	5722.889999999999	37.0	1804.5	355.0	443.0	46.33	5.0	5.0	3125.5	1374.5700000000002	4059.02	3123.42	3261.42
TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN	16.0	127.0	87.0	116.0	284.0	418.0	21.0	79.0	65.0	9.0	115.0	166.0	7.0	204.0	33.0	104.0	24.0	120.0	180.0	142.0	49.0	111.0	81.0	92.0	4.0	21.0	2.0	6.0	1.0	14.0	6.0	3.0	5.0	8.0	10.0	20.0	3.0	0.0	0.0	2.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	3.0	14.0	52.0	475.0	7.0	0.0	89.0	0.0	0.0	21.0	16.0	55.0	97.0
TRANS-RXN-153A	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-155B	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-156	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-157	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-161	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-167A	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-168	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-169	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN-2	487168.11	539518.48	438641.07	496457.46	353476.48000000004	554251.32	302680.93	409829.63	427628.65	549265.8300000001	502520.47	432726.09	570987.11	629310.1900000001	599185.0700000001	667207.47	604273.4700000001	653998.52	463481.19	518166.09	473146.59	494459.08	654740.35	336117.83	539344.29	619844.5	582332.86	743244.0900000001	601096.7300000001	573353.1100000001	536137.3300000001	526427.69	523804.8599999999	535566.02	688248.9	443053.35	557165.6599999999	594625.64	554819.4299999999	744651.7999999999	729457.37	611123.49	464529.63	482220.7	517708.98	549081.0499999999	566070.0800000001	310659.25999999995	4682.21	65768.47	33764.42999999999	84299.61000000002	28256.880000000005	21289.78	229808.38	277640.96	121442.2	383846.32	298029.45	265057.66
TRANS-RXN-250	33201.740000000005	27546.079999999994	25404.31	32825.16	15040.98	26331.620000000003	21502.57	22293.76	22371.57	44311.42	26306.09	22864.38	31404.31	27562.66	34007.66	33601.72	43616.53999999999	42053.38	21954.35	25121.85	24618.209999999995	26356.9	28375.25	15036.33	27171.21	27017.06	30728.92	29860.33	26118.73	27289.970000000005	29534.88	30433.84	18130.35	25487.05	37633.0	24758.67	26384.21	23271.43	25689.16	34725.75	30741.120000000003	24891.36	19690.08	20181.18	22662.84	23386.58	22864.020000000004	15070.07	698.75	6926.09	4409.2300000000005	3390.17	3166.2	3616.34	76510.34	15079.39	9488.32	25145.74	8436.5	9073.670000000002
TRANS-RXN-265	433524.5500000001	412517.35	385452.13	487355.66	277732.66000000003	454223.83	302028.6	404399.2400000001	431710.17999999993	668418.5099999999	484911.45	441725.67	528266.9299999999	515323.06	494170.98	523721.4700000001	725799.4	643255.87	365822.56	432966.98	427760.67	411847.1	496045.32	276265.19	510374.3400000001	512177.36	473928.55	620099.49	603385.78	459031.46	449265.62	456840.63000000006	732673.7300000001	415773.21	609454.55	427673.84	485007.71	436342.46	448171.0900000001	591547.9	710995.7799999999	516215.69	405724.14	406664.89	577786.51	645103.6000000001	638231.82	314435.77	4918.75	74805.53	47309.82	66443.48000000001	28757.17	22934.16	76844.20999999999	490138.27	375105.9700000001	510634.44	180857.55	172409.49
TRANS-RXN0-162	65522.73	77586.23999999999	74441.62	73055.09	105497.84	117007.04	36014.82	64556.86	76873.71	86411.26000000001	87009.64	78511.47000000002	71619.06	110396.26	66191.97	81750.45	62091.78	104429.7	82408.56999999999	82269.7	64839.79000000001	80077.54000000001	128720.45	54277.72	50092.98	70239.41	78106.39	92946.13	86438.74	57357.100000000006	60550.26	56058.64	65132.25	47319.45	55407.16	54876.25	65978.17	69702.38	68509.92	97827.73	75012.4	66762.14	51133.5	58341.09999999999	59532.66	50385.81	68716.26	35774.15	626.6700000000001	6766.41	11560.36	34561.92	7783.02	4323.0	76544.12	105524.64	103742.65	116332.4	153967.78	141522.36000000002
TRANS-RXN0-222	433524.5500000001	412517.35	385452.13	487355.66	277732.66000000003	454223.83	302028.6	404399.2400000001	431710.17999999993	668418.5099999999	484911.45	441725.67	528266.9299999999	515323.06	494170.98	523721.4700000001	725799.4	643255.87	365822.56	432966.98	427760.67	411847.1	496045.32	276265.19	510374.3400000001	512177.36	473928.55	620099.49	603385.78	459031.46	449265.62	456840.63000000006	732673.7300000001	415773.21	609454.55	427673.84	485007.71	436342.46	448171.0900000001	591547.9	710995.7799999999	516215.69	405724.14	406664.89	577786.51	645103.6000000001	638231.82	314435.77	4918.75	74805.53	47309.82	66443.48000000001	28757.17	22934.16	76844.20999999999	490138.27	375105.9700000001	510634.44	180857.55	172409.49
TRANS-RXN0-277	295105.95	369463.34	306689.6	307523.9	380177.54	476412.79	169208.97999999998	269001.85	331336.16000000003	375472.53	359643.8	320457.7	404881.37	506621.57	418061.49	488832.35	364895.39	500083.04	387330.36	374766.67	347490.71	387296.6	573165.09	275137.71	368736.64	468776.97	472892.2	593513.53	475690.53	393569.72	394005.11	387798.66	374236.83	383716.54	446005.17	334633.80000000005	395124.55	434686.06	433392.33	591120.34	516487.68000000005	467773.15	331958.44999999995	365098.84	363127.64	364909.38	410551.0500000001	224095.2	3230.17	54234.89	27666.44	125667.75	27044.81	19840.11	153215.03999999998	193949.8	92453.73	276714.45	481702.94	436108.71
TRANS-RXN0-540	305006.55	353687.47000000003	378716.81	411228.63	313681.72	426881.44000000006	239803.19	368667.96	408764.19	477303.6	460058.17	439444.64	436717.01	480620.8	428328.56	437348.31000000006	602304.82	495357.13	344497.59	378656.6	383020.44	359653.48	502022.81	255322.89000000004	400926.59	385465.83	368270.76	460526.85	498724.52	364573.3000000001	370516.54	334572.06999999995	776185.3499999999	329708.72	442636.38	376777.14	389069.54	363696.18000000005	399645.32000000007	472057.51	395492.09	395675.45	306537.78	386397.96	489732.95	533098.08	542961.98	280652.3	5352.08	98056.83	65581.83	110696.24	41189.58	32591.88	765292.9600000001	859778.0499999999	802173.67	770453.9500000001	270548.64	248329.39
TRANS-RXN0-593	433524.5500000001	412517.35	385452.13	487355.66	277732.66000000003	454223.83	302028.6	404399.2400000001	431710.17999999993	668418.5099999999	484911.45	441725.67	528266.9299999999	515323.06	494170.98	523721.4700000001	725799.4	643255.87	365822.56	432966.98	427760.67	411847.1	496045.32	276265.19	510374.3400000001	512177.36	473928.55	620099.49	603385.78	459031.46	449265.62	456840.63000000006	732673.7300000001	415773.21	609454.55	427673.84	485007.71	436342.46	448171.0900000001	591547.9	710995.7799999999	516215.69	405724.14	406664.89	577786.51	645103.6000000001	638231.82	314435.77	4918.75	74805.53	47309.82	66443.48000000001	28757.17	22934.16	76844.20999999999	490138.27	375105.9700000001	510634.44	180857.55	172409.49
TRANSALDOL-RXN	246161.0	293646.75	244770.65	276998.94	271506.36000000004	339566.43	159114.73	231493.91000000003	254231.18	290171.75	306173.88	265771.22	277531.64	366771.4	302688.37000000005	341478.94000000006	311400.65	348648.74	258260.09	290967.73	254938.89	264371.66	367568.74	189571.89	248625.69	269208.21	245598.82	316841.34	267098.52	265467.61	243864.17	227505.21	286644.64	239110.19	308281.32	206359.71	269581.63	271002.97000000003	263573.61	327971.89	317637.13	280311.51	219916.41000000003	231805.96	263479.69	279215.19	269327.1	156548.34	2422.18	38208.66	27283.19	84399.66	19621.18	13167.7	153146.46	252046.93	187176.69	278528.85	338370.15	314400.24000000005
TRANSENOYLCOARED-RXN	35.25	147.75	69.25	89.5	66.0	161.5	26.5	129.5	176.5	40.0	390.5	218.5	18.5	141.0	68.0	67.25	16.75	105.0	57.0	92.75	71.75	104.0	146.5	73.25	1.75	13.5	1.75	1.75	0.0	0.75	0.75	2.75	1.25	1.25	0.75	2.0	1.75	1.0	1.25	2.25	1.25	1.25	0.0	1.25	0.5	1.5	1.75	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5	35.0
TRE6PHYDRO-RXN	12042.71	9034.74	11083.98	11729.58	4491.6900000000005	7518.79	9834.9	14847.6	15306.520000000002	22126.67	14379.99	17086.75	20039.26	13247.44	14094.48	12263.39	32038.11	23664.02	9646.75	10407.33	13763.87	8957.87	12385.490000000002	7385.46	11895.53	11744.38	11547.56	14534.9	24587.44	8183.849999999999	13674.66	10275.69	56551.2	10419.6	14059.26	17902.33	10164.49	12084.87	12172.05	16061.72	10301.72	9720.96	9302.31	21263.520000000004	22498.0	25306.65	32971.52	11081.84	382.44	8299.43	6534.030000000001	4766.49	2958.38	2247.61	76515.84	71801.53	72119.6	54097.98	950.39	1126.74
TREHALA-RXN	53413.34	52244.93	34438.8	31594.45	25721.89	41685.61	25866.16	38189.170000000006	31073.75	57397.02	33198.95	28910.96	62032.48	52833.93	49053.83	62445.71	30991.48	63334.65	44465.600000000006	42803.94	35074.28	36954.98	58731.95	30991.68	34480.67	57114.54000000001	67924.35	92577.75	63384.77	46913.33	52704.54	44225.57	33270.55	51665.130000000005	54235.15	44648.68	42680.17999999999	73492.22	52726.4	91428.16	59000.89	54139.36000000001	44268.52	59242.82	39435.65	33424.97	46308.37	22356.47	159.53	4622.99	4636.110000000001	4691.730000000001	1564.2199999999998	822.1100000000001	77120.34	27273.29	17302.72	44812.49	7179.21	5933.6
TREHALOSE6PSYN-RXN	190487.43	218054.64	187529.72	233520.37	159515.2	240402.62	137592.98	174362.47999999998	183318.36	214378.29	222036.84	190393.31	208778.25	246391.94	204815.79	242563.54	250508.04	238126.85	173735.97999999998	215264.79	188305.36	196597.9	236312.18	129790.29	211688.53000000003	225706.47	204648.02	274548.02	205384.72	225058.4	204251.54	189693.39	188426.53	204792.26	257722.28	161806.16	223124.55	220080.74	216877.72	262954.27	266687.52	231821.7	180267.21	170196.46	203864.21	218195.79	201434.93	122658.34	1645.49	21414.38	11800.76	36833.69	9014.11	5422.06	76604.95999999999	129013.45	51296.96	177061.56	150670.88	136269.35
TREHALOSEPHOSPHA-RXN	144446.3	169111.71	143416.64	170024.62	133781.77	198998.93	100681.34	136330.72	153771.28	168441.34999999998	176750.80000000002	154186.42	176667.58	209853.53000000003	187405.87	218348.36	200484.57	201298.28	152284.89	175091.93999999997	161317.73	167003.00999999998	207503.71	113871.39	183085.66	200573.23	184383.81	250063.65	194251.37	190669.56	180451.18	167557.09999999998	178472.21	173373.27	217388.34	147165.56	202604.56	198433.49	194116.29	241418.04	250072.53000000003	213604.77	165947.65	157029.47	189571.08	204852.47	193042.86	112008.54	1234.58	17086.22	11137.51	32381.84	7686.019999999999	3947.56	76594.79	99602.33	42519.05	136793.76	134313.66999999998	120611.15
TRIACYLGLYCEROL-LIPASE-RXN	42935.58	48435.67	39472.33	48798.630000000005	34493.39	58507.34	20729.410000000003	32598.380000000005	41006.91	46697.91	46737.65	39981.26	36586.48	65032.24	42311.07	42852.87	37262.34	66826.35	42485.61000000001	42738.70999999999	36866.57	45409.9	59053.67	29119.09	32485.7	34135.509999999995	37449.26	42871.02	39812.990000000005	36325.43	36852.12	34182.66	31472.310000000005	33537.369999999995	42382.08	29442.25	29692.620000000003	31809.550000000003	37452.67	44026.47	29117.69	33428.7	25879.08	28109.24	24730.930000000004	22894.1	32324.08	20697.29	2686.27	27074.93	9898.17	15523.33	10840.07	21011.11	31.17	16408.48	15189.48	19796.59	14489.05	13270.590000000002
TRIMETHYLLYSINE-DIOXYGENASE-RXN	39.0	141.0	952.0	90.0	91.0	172.0	50.0	146.0	207.0	23.0	235.0	168.0	224.0	370.0	92.0	244.0	60.0	134.0	159.0	166.0	154.0	93.0	178.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	47.0
TRIOSEPISOMERIZATION-RXN	230660.95	276418.56	235647.31	272842.3	253537.47000000003	330419.8	153246.23	221893.03	251231.68	279804.44	296369.84	260412.97	289571.47	366336.56	309384.5	339881.8300000001	330550.98000000004	347636.04000000004	250829.2	282059.47000000003	258365.51	265756.5	359799.15	186166.7	258452.75	277890.73	249651.52	324013.41	274097.23000000004	261604.19	244193.69	232904.12	294596.97000000003	239856.04	310889.1699999999	210798.16	272494.01	268949.0	264179.97	326007.51	316346.04	283542.74	219085.1	229380.9	269659.88	286423.65	276213.25	159715.85	2415.43	38868.39	26193.16	74613.23	19111.65	12396.03	76650.46	246319.34	182072.08	270648.57	281845.03	261448.99
TRIPHOSPHATASE-RXN	16.88	21.28	11.12	12.42	40.88	88.67	7.67	16.25	26.42	27.92	77.0	54.25	203.55	63.75	124.95	75.42	254.5	87.83	198.38	42.83	28.0	76.08	108.55	36.62	1.62	74.75	15.38	27.0	212.88	4.0	15.25	58.25	160.5	3.0	14.5	18.75	23.0	76.0	108.0	365.71	720.3399999999999	224.0	40.0	36.0	130.0	190.25	1292.12	59.38	0.0	0.0	389.43	43.0	2.33	3.67	76503.84	0.0	55.0	0.0	52.5	52.34
TRNA-CYTIDYLYLTRANSFERASE-RXN	81068.8	81666.18000000001	71900.16	74548.56	107498.25	89226.49	48190.34	71801.62	71190.81	126443.86	78957.95	75486.78	85011.26000000001	99656.42	64606.39	72796.66999999998	87266.43	99428.59	70709.12	71233.44	59000.79	65107.04	96586.98	46986.22	49861.68	69065.07	70071.64	92143.1	94162.57	51504.84	61067.55	54498.03	105450.66	50527.67	56835.100000000006	60026.84	56712.0	64268.12999999999	63984.87999999999	89057.92	58029.35999999999	57401.21999999999	43898.37	63446.65999999999	65933.76	62908.14	76383.23000000001	38460.8	1525.44	19083.0	18431.07	45289.880000000005	12308.87	9240.3	76545.01	145126.99000000002	141158.66999999998	131853.74	168553.41	158576.19
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	205133.91	244302.49	206647.07	235344.97	185533.03	285053.98	131411.83000000002	192346.19	218807.08	253362.15	257771.28	225545.16	239804.89	312534.02	258995.78000000003	291859.71	272930.27	308099.17	221586.98	251620.77	223943.99	232219.42	322787.84	166441.89	232588.32	250346.31	230080.5	294053.56999999995	246774.98	244322.10000000003	224791.93	213218.99	253829.96	222402.53	285830.39	189552.84	245182.05	239614.65	239489.59000000003	298039.33	287583.2	256482.17	198681.11	203258.55	234943.92	250667.82	244043.49	143110.59	1947.51	33829.23	19863.65	42201.25000000001	12975.5	9894.7	76632.63	165335.45	114080.42	186281.84000000003	144392.63	126854.52999999998
TRNA-NUCLEOTIDYLTRANSFERASE-RXN	167999.59999999998	200151.39	178898.89	216971.01	211396.02	259970.49	113123.78	168653.51	189006.0	214802.14	236934.77	203537.0	191122.15	269985.97	202033.47000000003	218343.61	231801.71	248585.28	183543.15	208246.86	180246.43	194190.45	269704.79	133087.43	191582.11	192628.71	174209.91	221616.48	202047.56000000003	184219.38	167410.86	164384.19999999998	207972.31	159371.53	218983.73	144198.12	195601.81	163127.99	180601.47	213329.91	227883.74	198869.91	151078.54	135765.88	188702.37	209948.65	198117.51	118627.7	2047.85	29216.9	18267.56	64356.48	14252.0	8970.83	76614.46	160512.81	103222.63	175545.25	262723.38	245413.08
